client_id,signup_date,last_activity,tenure_days,plan_tier,effective_fee,discount_pct,sessions_30d,avg_session_min,complaints_90d,payment_failures_180d,auto_pay,contract,region_id,country,device,app_version,marketing_source,annual_income,favorite_color,churned
42799279,2023-04-20,2025-06-15,986,1,5.89,0,7,19.07,0,0,1,monthly,102,PT,android,3.9,organic,25381.0,blue,0
57904199,2025-04-04,2025-07-31,271,2,20.33,0,2,12.82,2,1,1,monthly,107,FR,android,5.6,referral,44848.0,white,0
29629079,2023-04-28,2025-08-11,978,1,8.78,0,8,24.06,2,0,1,monthly,105,IT,web,3.8,ads,,red,0
57162377,2023-02-25,2025-09-10,1040,1,7.37,10,8,15.73,1,0,0,monthly,104,ES,android,3.9,referral,32478.0,blue,1
10259690,2023-05-07,2025-11-03,969,2,20.33,0,15,11.79,0,0,1,monthly,107,NL,ios,3.3,organic,25180.0,yellow,0
11269024,2024-05-18,2025-10-25,592,3,32.26,5,11,19.88,1,2,0,monthly,106,ES,web,4.7,organic,10226.0,yellow,0
73258510,2024-11-09,2025-07-06,417,4,61.9,0,16,21.54,2,0,0,monthly,106,IT,web,4.1,ads,-999.0,green,1
39526524,2024-03-22,2025-12-15,649,3,24.58,20,18,20.28,1,0,1,annual,102,PT,ios,4.6,organic,21327.0,green,0
71744405,2023-05-14,2025-12-11,962,4,60.16,0,13,12.83,0,0,0,annual,101,NL,web,3.7,referral,28013.0,black,0
68911389,2023-08-07,2025-09-27,877,3,33.06,0,9,15.94,0,1,1,monthly,106,PT,ios,3.5,organic,,red,1
36849364,2025-07-22,2025-06-29,162,3,34.09,0,11,23.11,2,0,0,monthly,105,PT,android,5.5,organic,3447.0,yellow,1
67951417,2025-11-20,2025-07-27,41,1,10.66,0,12,17.87,0,0,1,monthly,106,IT,ios,5.4,referral,-999.0,black,0
46852126,2025-04-05,2025-08-12,270,3,32.53,0,5,4.38,2,0,1,monthly,106,DE,ios,5.8,organic,75985.0,blue,1
98065124,2023-04-24,2025-08-25,982,1,10.35,0,14,11.73,0,1,0,monthly,107,ES,web,3.5,organic,20688.0,black,0
11638155,2025-06-16,2025-12-05,198,1,9.52,0,8,9.95,0,0,1,monthly,103,NL,android,5.4,organic,25652.0,yellow,0
69676080,2025-01-27,2025-10-13,338,1,8.54,0,13,10.72,0,0,1,annual,103,FR,android,5.3,ads,22404.0,green,0
84443623,2024-07-30,2025-12-12,519,3,30.56,10,9,1.58,0,0,1,monthly,102,PT,android,4.8,organic,18739.0,white,0
23780295,2023-06-06,2025-07-03,939,3,32.92,5,12,26.34,1,0,1,monthly,101,FR,android,3.0,ads,61788.0,red,0
97993339,2025-12-27,2025-07-04,10,4,58.3,0,11,9.49,0,0,0,monthly,104,FR,ios,5.7,partner,29536.0,blue,1
63067121,2024-04-29,2025-10-31,611,4,60.01,0,11,9.93,1,0,0,annual,104,FR,ios,4.4,organic,43623.0,black,0
60868597,2023-02-18,2025-10-22,1047,4,59.38,0,15,4.1,1,0,1,monthly,101,NL,android,3.3,organic,50367.0,red,0
24897122,2023-08-18,2025-10-16,866,1,8.21,5,10,19.7,0,0,1,monthly,104,ES,android,3.4,organic,,red,0
63670047,2024-03-15,2025-06-01,656,4,63.49,0,12,14.45,0,1,0,monthly,103,DE,android,4.7,ads,49589.0,white,1
23854736,2023-03-10,2025-09-05,1027,3,35.9,0,12,12.89,0,0,0,monthly,104,ES,ios,3.3,ads,15466.0,red,0
46281191,2023-12-21,2025-07-02,741,4,59.15,0,9,12.46,1,0,0,monthly,104,DE,web,3.3,partner,46674.0,white,1
93450235,2024-05-27,2025-09-15,583,1,10.31,0,4,16.53,0,1,0,monthly,103,DE,web,4.9,partner,,black,1
31021055,2025-11-04,2025-07-17,57,1,7.34,5,13,12.37,0,0,1,monthly,105,ES,ios,5.4,organic,56899.0,white,1
26077845,2023-04-05,2025-08-27,1001,4,59.03,0,15,3.82,5,0,1,annual,104,IT,android,3.8,organic,21531.0,red,0
10573200,2024-09-23,2025-10-26,464,1,9.29,0,6,5.75,2,0,1,monthly,104,PT,android,4.3,organic,17161.0,blue,0
52940113,2025-09-29,2025-06-04,93,2,17.25,0,12,6.94,0,0,1,annual,103,PT,ios,5.9,ads,,blue,1
76053564,2025-06-01,2025-07-14,213,2,20.84,0,7,15.4,1,0,0,annual,101,IT,ios,5.4,organic,42129.0,black,0
91658547,2025-10-09,2025-06-30,83,1,8.88,0,15,21.33,2,0,0,annual,106,ES,android,5.3,referral,8016.0,blue,1
19527555,2023-07-06,2025-05-18,909,1,9.21,0,12,23.79,3,0,0,monthly,107,IT,android,3.7,ads,27384.0,blue,1
64617356,2025-05-27,2025-11-02,218,4,58.74,0,10,4.69,0,1,1,monthly,101,IT,web,5.8,organic,17704.0,yellow,0
24511406,2025-12-07,2025-12-10,24,4,59.85,10,10,18.22,1,0,0,monthly,102,IT,ios,5.2,referral,-999.0,yellow,0
51361459,2023-12-24,2025-08-14,738,4,58.53,0,16,12.31,1,1,0,monthly,106,IT,android,3.9,organic,25134.0,green,0
33646925,2024-06-30,2025-10-14,549,2,14.67,5,8,31.54,0,0,1,annual,105,IT,ios,4.3,partner,48820.0,red,0
40154678,2024-08-04,2025-09-18,514,1,6.47,0,11,23.05,0,0,1,monthly,103,IT,ios,4.8,referral,23022.0,green,0
56778526,2024-06-24,2025-11-05,555,2,21.66,0,9,24.46,4,0,0,annual,105,PT,android,4.5,ads,37305.0,green,0
21321089,2023-11-14,2025-09-27,778,2,22.93,0,10,19.31,3,0,1,annual,107,DE,web,3.5,organic,13717.0,yellow,0
88458628,2025-11-29,2025-09-28,32,1,8.49,0,12,17.29,0,0,0,annual,102,ES,android,5.2,ads,31521.0,white,0
87291580,2025-11-13,2025-10-08,48,3,37.8,0,14,13.08,0,0,1,monthly,105,PT,android,5.1,ads,17710.0,green,0
33172198,2024-02-21,2025-07-06,679,4,61.62,0,7,10.15,0,0,1,annual,106,IT,ios,4.1,referral,54440.0,red,0
82263216,2025-05-31,2025-08-11,214,2,18.59,5,12,10.2,1,0,0,monthly,101,IT,ios,5.1,referral,48078.0,red,0
68735091,2024-03-11,2025-09-09,660,2,19.42,0,9,17.96,5,0,1,monthly,107,ES,ios,4.7,partner,36074.0,red,0
92652183,2025-05-20,2025-12-04,225,2,18.35,10,9,23.61,0,0,1,monthly,107,ES,web,5.6,ads,47379.0,white,0
78124946,2024-10-02,2025-08-17,455,1,11.92,0,12,12.86,1,0,1,monthly,106,PT,android,4.5,ads,26044.0,yellow,0
79711382,2024-05-29,2025-11-19,581,2,20.86,0,10,10.17,0,1,1,monthly,104,ES,android,4.9,organic,-999.0,blue,0
55836181,2023-05-21,2025-10-17,955,2,18.5,0,7,4.85,1,0,1,monthly,104,FR,android,3.9,ads,31931.0,black,0
54102927,2024-12-17,2025-09-23,379,2,19.61,0,7,15.22,4,1,0,monthly,105,DE,android,4.4,organic,,white,0
30483083,2023-12-18,2025-11-28,744,2,24.35,0,11,22.13,0,0,1,monthly,102,ES,ios,3.7,organic,34769.0,green,0
27442634,2023-08-26,2025-09-29,858,3,31.99,10,10,22.18,0,1,1,monthly,102,DE,android,3.0,organic,32262.0,black,0
58134352,2023-07-31,2025-10-28,884,1,10.71,10,7,22.02,1,0,1,monthly,101,ES,android,3.5,ads,7707.0,black,0
89296763,2025-12-11,2025-06-11,20,1,11.18,0,8,16.49,0,1,0,monthly,103,ES,ios,5.4,organic,24009.0,blue,0
55028264,2023-04-24,2025-06-08,982,1,10.59,0,10,15.04,0,0,1,monthly,106,NL,ios,3.2,organic,58455.0,white,1
28379367,2025-05-24,2025-12-30,221,1,10.23,0,11,22.44,1,0,0,monthly,107,DE,web,5.3,organic,31438.0,white,0
62774460,2025-08-06,2025-08-09,147,2,21.96,0,6,6.84,1,0,0,monthly,103,NL,android,5.1,ads,23069.0,black,0
52144788,2023-02-04,2025-07-31,1061,3,9999.0,0,14,12.85,0,0,1,annual,105,DE,ios,3.5,organic,33752.0,white,1
32294949,2024-10-07,2025-10-02,450,4,60.57,0,8,24.27,0,0,1,annual,104,PT,android,4.5,ads,11753.0,green,0
69281312,2024-09-24,2025-09-10,463,3,31.79,5,11,8.3,0,0,0,monthly,104,ES,web,4.1,referral,26462.0,black,0
40691188,2024-01-28,2025-06-25,703,2,20.84,0,12,14.79,0,0,1,monthly,105,ES,web,4.4,ads,,yellow,0
86377781,2024-12-31,2025-10-02,365,1,9.84,0,13,19.04,0,0,0,monthly,102,ES,ios,5.3,organic,40012.0,yellow,1
82901739,2024-03-23,2025-12-16,648,2,19.31,0,8,14.5,1,0,0,monthly,101,ES,ios,4.4,ads,37953.0,blue,0
85940163,2024-04-26,2025-10-03,614,2,23.29,10,9,21.15,0,1,0,monthly,103,NL,ios,4.8,partner,54294.0,green,0
93131537,2024-04-17,2025-11-01,623,4,56.6,0,14,24.65,2,0,1,monthly,107,DE,ios,4.4,ads,23680.0,red,0
42812310,2025-05-26,2025-10-01,219,2,22.1,0,10,17.38,0,0,1,monthly,107,DE,android,5.6,organic,12069.0,green,0
76213272,2024-11-24,2025-11-06,402,1,8.09,0,10,22.84,0,0,1,monthly,105,DE,ios,4.2,referral,28072.0,red,0
20959464,2024-02-20,2025-11-26,680,2,19.26,5,9,8.68,0,0,1,monthly,104,ES,web,4.9,ads,25189.0,yellow,0
75374702,2025-10-11,2025-05-09,81,1,15.64,0,8,13.05,0,0,0,annual,105,NL,ios,5.4,partner,35698.0,green,1
54081144,2025-05-28,2025-12-01,217,4,57.87,0,10,28.93,0,0,1,monthly,103,IT,android,5.3,organic,29049.0,red,0
41534709,2025-10-18,2025-07-15,74,1,8.4,0,10,26.16,0,0,0,monthly,102,ES,ios,5.0,partner,35092.0,blue,1
88564858,2025-03-10,2025-07-12,296,1,9.45,5,10,6.84,0,0,1,monthly,101,FR,ios,5.8,ads,34523.0,white,1
42769223,2024-03-04,2025-08-05,667,1,8.13,0,6,13.42,0,0,1,monthly,101,ES,android,4.5,ads,45472.0,red,0
36034559,2025-04-26,2025-05-27,249,3,36.93,0,9,15.07,0,0,0,monthly,107,IT,ios,5.1,referral,32883.0,blue,1
68050755,2023-12-27,2025-12-30,735,2,15.05,20,13,17.75,0,0,0,monthly,106,DE,android,3.5,organic,,green,0
58429402,2023-10-24,2025-10-20,799,3,36.43,0,9,21.89,0,0,1,annual,105,NL,ios,3.2,organic,,black,0
80520758,2024-05-08,2025-11-17,602,2,17.07,0,10,25.53,0,0,1,monthly,106,NL,android,4.6,organic,10141.0,white,0
24206583,2025-11-27,2025-08-15,34,1,6.01,0,8,14.22,1,0,1,monthly,104,ES,android,5.1,ads,35620.0,black,0
99227473,2024-09-13,2025-08-01,474,4,59.49,0,13,21.98,0,1,0,monthly,105,ES,web,4.7,ads,31439.0,red,0
76885051,2024-02-25,2025-05-30,675,1,6.21,5,9,18.14,1,0,0,monthly,106,PT,android,4.1,referral,33725.0,green,0
40324476,2024-05-20,2025-10-01,590,1,13.33,0,14,15.37,0,0,0,monthly,101,DE,android,4.6,organic,41175.0,white,0
64624498,2023-11-15,2025-11-05,777,2,16.62,0,19,6.56,1,0,1,annual,102,FR,android,3.2,ads,21377.0,black,0
10349985,2024-12-22,2025-05-24,374,1,6.94,10,8,20.11,1,0,1,annual,104,DE,ios,4.8,organic,25063.0,red,1
76575114,2024-01-19,2025-07-23,712,1,10.35,5,4,16.63,0,1,0,annual,101,FR,web,4.5,referral,43328.0,green,1
14543629,2024-08-30,2025-07-01,488,3,33.7,0,10,16.84,0,0,0,monthly,105,DE,ios,4.1,organic,,green,1
36098279,2024-02-09,2025-09-16,691,2,16.65,0,7,7.86,3,0,1,annual,106,NL,web,4.8,organic,19612.0,blue,0
82321502,2023-12-18,2025-09-15,744,1,13.03,10,5,25.0,1,1,1,monthly,106,DE,android,3.8,organic,44058.0,white,0
70879119,2025-11-28,2025-09-29,33,2,17.79,0,7,14.66,1,1,1,monthly,103,FR,android,5.3,partner,41904.0,black,1
57983348,2024-01-14,2025-07-05,717,3,34.56,0,10,7.65,6,1,0,monthly,102,ES,web,4.3,ads,,red,1
25380968,2023-03-19,2025-11-11,1018,1,9.53,0,4,5.19,2,0,1,monthly,107,NL,android,3.0,ads,38747.0,blue,0
77991429,2024-02-19,2025-05-11,681,1,10.98,5,8,18.06,1,2,1,monthly,107,DE,android,4.6,organic,40884.0,yellow,1
47725792,2024-08-05,2025-11-19,513,3,36.01,0,11,18.99,0,0,1,annual,103,DE,android,4.4,organic,31688.0,black,0
68837441,2023-04-14,2025-09-12,992,3,33.17,0,15,12.97,1,0,1,annual,107,ES,web,3.1,partner,37279.0,black,0
85713221,2023-12-01,2025-10-17,761,4,59.27,0,17,19.03,1,1,0,monthly,107,NL,android,3.6,ads,16253.0,white,0
99518075,2023-07-01,2025-07-30,914,2,19.49,0,16,20.01,4,0,0,monthly,103,FR,web,3.2,organic,,yellow,1
56021086,2024-07-02,2025-07-21,547,1,11.64,0,12,15.84,1,0,0,monthly,103,NL,ios,4.2,referral,46438.0,blue,1
64688380,2025-03-02,2025-05-25,304,2,17.42,0,13,11.04,4,1,1,monthly,107,ES,android,5.9,organic,63702.0,red,1
90938901,2025-11-26,2025-06-25,35,3,39.43,0,6,19.27,0,0,0,monthly,106,FR,android,5.7,ads,34658.0,red,1
51167920,2024-03-02,2025-11-02,669,1,6.66,20,7,18.78,0,0,0,monthly,105,ES,ios,4.1,organic,,yellow,1
83531172,2025-08-03,2025-11-12,150,2,19.97,0,14,18.91,0,0,1,annual,107,FR,android,5.5,referral,27968.0,yellow,0
77376238,2023-08-23,2025-06-02,861,1,7.07,5,11,9.75,5,1,1,monthly,106,NL,android,3.4,partner,12611.0,red,0
57469992,2025-05-04,2025-09-05,241,3,32.13,0,11,6.76,2,1,1,monthly,101,FR,ios,5.1,organic,42330.0,green,1
97536828,2024-09-08,2025-12-08,479,3,33.07,0,11,15.21,0,0,0,monthly,104,PT,ios,4.0,referral,33575.0,green,0
40618970,2025-04-10,2025-06-17,265,2,17.85,0,13,20.83,0,0,1,monthly,107,IT,android,5.8,referral,19554.0,green,0
96065425,2025-04-07,2025-07-29,268,4,59.08,0,13,21.49,0,0,0,monthly,101,ES,web,5.0,referral,30257.0,blue,1
77276711,2024-08-06,2025-12-25,512,4,57.84,0,12,18.51,4,0,1,monthly,101,DE,android,4.5,referral,42812.0,blue,0
60699245,2023-10-09,2025-06-27,814,1,11.52,0,11,12.05,0,1,1,monthly,106,PT,web,3.9,ads,33644.0,black,0
77550890,2024-07-30,2025-08-08,519,2,14.61,20,7,8.92,2,0,1,monthly,106,DE,ios,4.3,organic,23299.0,black,1
34822124,2025-06-24,2025-08-06,190,3,33.02,0,13,15.15,1,0,0,monthly,102,ES,web,5.6,organic,47256.0,black,1
56730589,2025-11-28,2025-06-07,33,1,8.21,10,8,13.96,1,0,1,monthly,102,PT,ios,5.4,organic,37743.0,white,1
74634763,2025-10-12,2025-09-04,80,2,22.17,0,8,20.64,3,0,1,annual,106,DE,android,5.6,organic,22224.0,blue,0
22356365,2023-07-18,2025-09-12,897,2,20.46,0,8,11.12,1,0,0,monthly,102,NL,ios,3.2,ads,33291.0,green,1
99006418,2024-10-16,2025-08-05,441,4,59.77,0,10,12.12,0,1,1,monthly,102,IT,web,4.2,organic,3333.0,yellow,1
38798518,2023-04-25,2025-11-14,981,2,16.84,0,7,26.08,0,0,0,monthly,107,FR,ios,3.5,ads,36576.0,yellow,0
77158999,2025-01-02,2025-11-25,363,3,32.48,0,10,23.81,2,0,0,monthly,106,FR,web,5.1,ads,72067.0,black,0
53100684,2025-12-22,2025-06-12,10,2,17.18,0,10,9.2,0,0,0,monthly,103,PT,android,5.5,organic,48213.0,white,1
88049394,2023-02-27,2025-11-10,1038,1,12.87,0,9,23.06,2,0,1,monthly,105,NL,web,3.6,organic,30533.0,green,0
94954245,2024-12-19,2025-09-01,377,4,58.1,5,20,10.27,0,0,0,monthly,104,FR,web,4.9,ads,36370.0,yellow,0
19907901,2025-11-01,2025-10-28,60,1,8.09,0,10,11.9,3,0,0,monthly,102,ES,web,5.2,partner,,white,0
79638986,2025-07-16,2025-11-06,168,1,7.0,20,8,12.08,1,0,1,annual,107,ES,ios,5.1,ads,-999.0,yellow,0
61370225,2024-03-05,2025-08-10,666,2,18.17,0,10,14.03,0,1,0,monthly,104,FR,web,4.2,partner,31238.0,blue,1
79957579,2023-04-24,2025-06-22,982,3,33.04,0,14,19.22,0,0,1,monthly,105,FR,ios,3.8,partner,2348.0,black,0
90755563,2025-10-08,2025-09-16,84,2,21.0,0,10,15.14,0,0,1,monthly,103,FR,ios,5.4,ads,27962.0,red,0
28391227,2025-10-05,2025-11-28,87,1,9.36,0,8,17.69,1,0,0,monthly,104,ES,web,5.1,ads,24481.0,black,0
86539609,2024-09-25,2025-11-03,462,2,22.11,10,5,10.84,1,0,0,monthly,102,DE,android,4.2,ads,31447.0,red,0
23950269,2025-12-07,2025-11-22,24,1,12.1,5,7,16.0,0,0,1,monthly,103,NL,web,5.8,organic,22341.0,blue,0
38386764,2023-01-06,2025-06-03,1090,1,12.87,0,8,14.47,0,0,0,annual,105,ES,android,3.9,organic,41330.0,white,0
97482475,2024-11-06,2025-10-16,420,2,21.47,0,7,5.42,0,0,0,annual,106,IT,android,4.1,organic,61222.0,blue,0
27593012,2023-02-12,2025-10-03,1053,1,8.61,5,8,16.9,2,0,1,monthly,106,ES,ios,3.5,organic,46488.0,yellow,0
35874311,2025-10-21,2025-12-14,71,2,21.31,0,8,14.58,1,1,1,annual,101,IT,ios,5.9,organic,31859.0,green,0
79641173,2025-01-15,2025-09-15,350,3,34.22,0,9,9.97,0,0,1,monthly,104,NL,android,5.0,organic,54027.0,red,1
68975075,2025-09-27,2025-05-26,95,3,38.58,0,15,13.2,5,0,0,annual,103,ES,ios,5.1,referral,46029.0,yellow,1
84097702,2024-09-08,2025-09-24,479,2,20.88,0,8,11.6,0,0,1,annual,104,PT,android,4.4,organic,43026.0,green,0
77797421,2023-04-02,2025-07-28,1004,2,20.57,0,13,13.78,1,1,1,monthly,107,ES,ios,3.0,ads,24795.0,white,0
31375621,2023-01-30,2025-11-18,1066,1,10.27,0,5,23.8,0,0,0,monthly,106,FR,android,3.5,organic,30777.0,blue,0
57041225,2024-01-03,2025-11-27,728,4,57.44,10,12,27.54,3,0,0,monthly,103,ES,android,4.6,organic,40993.0,yellow,0
15359690,2025-03-25,2025-07-09,281,1,6.84,0,9,1.0,0,0,1,annual,106,FR,android,5.3,organic,62998.0,white,0
16698463,2023-06-15,2025-12-16,930,1,12.63,10,9,17.18,0,0,0,monthly,101,ES,android,3.9,ads,52931.0,green,0
80646250,2025-07-22,2025-09-15,162,2,19.58,0,12,20.73,0,0,1,monthly,101,IT,ios,5.8,organic,41097.0,green,1
40217634,2023-09-20,2025-10-16,833,1,6.9,0,6,12.2,0,0,1,monthly,102,ES,ios,3.7,partner,35056.0,green,0
54377140,2024-06-27,2025-12-28,552,1,8.34,0,7,19.32,3,0,1,monthly,103,PT,ios,4.5,ads,43484.0,red,0
93840644,2023-08-11,2025-08-26,873,1,6.36,0,8,23.93,0,0,0,annual,104,ES,ios,3.1,ads,40289.0,black,0
72928478,2024-05-25,2025-05-14,585,3,34.61,5,19,8.52,0,0,1,monthly,103,ES,android,4.2,organic,54258.0,red,0
60202880,2024-05-10,2025-12-15,600,3,32.71,0,8,14.8,1,0,0,monthly,105,DE,web,4.9,referral,17487.0,black,0
59649792,2023-01-06,2025-06-19,1090,3,31.82,10,13,26.99,1,0,1,monthly,101,IT,ios,3.5,organic,33290.0,yellow,0
95578748,2024-09-13,2025-08-24,474,3,37.49,0,11,7.32,0,0,1,annual,104,PT,android,4.4,referral,43437.0,red,0
42713899,2025-05-11,2025-07-11,234,2,18.51,0,16,15.31,1,0,0,monthly,102,PT,ios,5.7,organic,52772.0,red,1
24553684,2025-10-22,2025-12-08,70,4,59.4,0,11,12.06,1,0,0,annual,103,DE,android,5.2,referral,,red,0
93152025,2023-12-29,2025-06-06,733,3,32.12,0,8,20.31,0,0,1,monthly,104,NL,android,3.3,partner,12424.0,white,0
16124043,2025-08-22,2025-12-29,131,3,34.14,0,14,22.65,1,0,1,monthly,101,ES,android,5.3,organic,22789.0,red,1
86607523,2025-08-20,2025-05-28,133,3,40.65,0,14,16.47,2,0,1,monthly,103,NL,ios,5.8,organic,31873.0,white,1
69358353,2025-12-18,2025-07-27,13,2,21.7,0,9,14.44,6,0,1,monthly,106,FR,android,5.4,referral,15497.0,red,1
27369603,2024-02-13,2025-10-12,687,2,19.41,0,14,5.19,1,1,0,annual,102,ES,ios,4.0,ads,56178.0,yellow,0
35043591,2025-07-20,2025-12-30,164,2,9999.0,0,10,23.04,2,0,1,monthly,106,FR,ios,5.4,organic,-999.0,yellow,1
45939057,2024-09-10,2025-08-07,477,1,9999.0,0,7,11.63,5,0,1,monthly,102,DE,ios,4.2,ads,49290.0,black,1
61462092,2023-03-05,2025-12-11,1032,2,20.28,0,10,13.65,2,0,0,annual,106,FR,android,3.4,partner,30386.0,green,0
55555546,2023-10-24,2025-08-07,799,1,9.07,0,9,20.08,1,1,0,annual,102,ES,android,3.9,partner,,blue,0
42972594,2025-01-05,2025-06-29,360,1,11.16,0,15,16.94,0,0,1,annual,107,FR,ios,5.3,organic,13772.0,blue,0
59211240,2023-06-25,2025-10-28,920,4,57.89,0,9,20.27,1,0,1,monthly,102,DE,ios,3.2,ads,18040.0,red,0
32428082,2024-04-21,2025-11-04,619,3,32.88,0,12,18.62,0,1,0,monthly,107,IT,ios,4.4,ads,18304.0,white,0
10173517,2025-04-28,2025-11-08,247,2,20.8,0,11,15.97,1,0,0,monthly,102,NL,ios,5.0,organic,8890.0,red,0
17946661,2023-06-13,2025-11-08,932,2,17.42,0,12,16.86,0,0,0,annual,105,NL,android,3.2,organic,47232.0,yellow,0
40630598,2024-06-27,2025-12-04,552,2,21.59,0,4,6.26,0,0,1,monthly,102,DE,ios,4.0,organic,32659.0,yellow,0
59693203,2023-08-24,2025-11-02,860,4,59.96,0,15,14.86,0,0,1,monthly,101,DE,ios,3.9,organic,,blue,0
20066091,2024-08-10,2025-07-26,508,3,30.97,0,12,21.5,0,0,0,monthly,101,IT,ios,4.7,ads,-999.0,blue,0
14859498,2023-09-21,2025-10-20,832,3,35.23,0,15,10.36,0,0,0,monthly,102,PT,ios,3.1,organic,48630.0,yellow,0
79111901,2025-11-23,2025-06-27,38,2,16.28,0,8,9.71,7,0,0,annual,103,IT,ios,5.3,ads,46207.0,black,0
74636631,2023-03-25,2025-06-18,1012,2,21.52,0,10,9.22,0,0,0,monthly,104,IT,ios,3.1,referral,31150.0,green,0
53821944,2025-11-21,2025-07-02,40,3,34.44,0,7,14.67,0,0,0,monthly,104,FR,web,5.7,organic,35635.0,black,1
33668960,2025-05-17,2025-08-24,228,4,64.06,0,8,22.42,2,1,1,monthly,105,PT,ios,5.1,organic,,yellow,0
66236906,2025-07-25,2025-10-17,159,2,17.88,20,11,18.03,0,0,1,annual,101,IT,web,5.6,organic,,white,0
22740213,2025-07-21,2025-05-22,163,2,17.66,0,7,1.0,1,0,1,monthly,105,ES,web,5.5,ads,,blue,1
10970192,2023-07-25,2025-11-12,890,2,15.54,0,6,17.39,0,0,0,monthly,106,DE,android,3.7,organic,37854.0,black,1
84722572,2025-10-16,2025-09-11,76,2,16.5,10,13,12.6,1,1,1,annual,102,ES,web,5.8,ads,12191.0,green,0
78846592,2024-10-12,2025-09-14,445,4,45.84,20,8,17.06,0,0,0,monthly,106,ES,android,4.9,ads,20513.0,yellow,0
91160138,2025-11-19,2025-07-06,42,3,39.01,0,8,13.1,0,0,1,annual,102,IT,web,5.3,ads,,green,1
84445234,2025-08-19,2025-08-22,134,2,17.97,10,8,8.84,1,0,1,annual,104,IT,web,5.8,organic,40082.0,green,0
21400220,2024-09-26,2025-06-23,461,2,22.04,0,11,14.32,0,0,1,monthly,106,NL,android,4.1,partner,,black,0
15166089,2024-02-15,2025-05-25,685,2,18.39,5,10,11.85,1,0,0,monthly,105,NL,android,4.1,organic,34437.0,white,0
95623353,2023-05-09,2025-09-29,967,1,9.59,0,18,18.35,3,0,1,monthly,104,FR,ios,3.8,ads,,green,0
89538138,2023-04-21,2025-06-05,985,2,19.92,0,10,9.18,0,0,0,monthly,103,ES,android,3.9,ads,32883.0,blue,0
52240035,2024-03-02,2025-11-21,669,3,37.42,0,12,8.25,0,1,1,monthly,104,ES,ios,4.6,referral,44989.0,green,0
60936505,2025-06-07,2025-05-26,207,3,35.68,0,14,19.89,2,1,1,monthly,104,NL,android,5.3,ads,35134.0,blue,1
20759207,2024-07-07,2025-11-19,542,1,7.66,0,10,21.15,1,1,1,monthly,107,FR,ios,4.4,ads,29332.0,yellow,0
29556355,2024-06-11,2025-06-10,568,3,38.56,0,14,18.98,0,0,1,annual,106,FR,android,4.8,ads,38477.0,yellow,0
43229757,2023-09-25,2025-09-29,828,3,34.35,0,12,11.11,4,1,0,monthly,101,IT,ios,3.2,ads,55450.0,green,0
30996842,2024-09-10,2025-05-14,477,2,18.99,0,5,8.81,1,0,1,monthly,103,ES,ios,4.5,ads,33566.0,white,0
59442321,2024-11-29,2025-11-30,397,3,25.89,10,15,11.66,1,1,1,monthly,104,IT,ios,4.3,ads,14867.0,blue,0
44811482,2025-12-11,2025-09-11,20,3,36.39,0,8,19.34,0,0,1,monthly,105,PT,web,5.1,ads,13586.0,red,1
33637875,2025-03-09,2025-05-29,297,3,35.21,0,15,10.8,0,2,0,monthly,102,IT,ios,5.5,referral,28075.0,black,1
31216799,2024-10-26,2025-12-20,431,1,10.21,0,5,18.55,0,1,1,monthly,106,FR,ios,4.6,ads,16034.0,white,0
80273772,2025-09-23,2025-10-29,99,1,9.1,0,9,18.07,0,0,0,monthly,105,ES,android,5.2,organic,0.0,red,0
68059837,2024-04-10,2025-12-11,630,2,18.72,0,11,22.18,1,0,0,monthly,101,ES,android,4.6,ads,27903.0,green,0
20572728,2025-10-20,2025-10-15,72,1,9.18,0,13,21.63,1,0,0,monthly,101,ES,ios,5.9,ads,37329.0,yellow,0
78130311,2024-02-10,2025-09-29,690,2,21.01,0,11,18.01,1,0,0,monthly,105,FR,android,4.9,ads,51374.0,yellow,1
89602532,2023-05-20,2025-08-05,956,3,36.4,0,11,5.94,0,0,1,annual,106,ES,ios,3.9,ads,31753.0,white,0
32882902,2024-04-02,2025-10-31,638,1,9.48,0,4,16.66,2,1,1,monthly,103,DE,android,4.4,organic,36337.0,black,0
47562147,2023-05-21,2025-11-23,955,2,20.97,5,5,13.94,1,1,0,monthly,102,FR,android,3.6,organic,,white,0
19873653,2023-05-10,2025-11-21,966,4,59.82,0,15,13.51,0,0,0,monthly,102,DE,ios,3.7,ads,33159.0,yellow,0
97927040,2025-08-22,2025-05-20,131,2,18.88,0,16,24.17,0,0,1,annual,103,ES,ios,5.9,organic,22655.0,blue,0
74930507,2025-05-20,2025-05-17,225,2,18.38,10,7,12.84,0,0,0,monthly,105,FR,android,5.5,organic,62395.0,white,0
50300469,2023-08-31,2025-11-08,853,2,17.0,0,5,10.07,1,0,0,monthly,102,IT,ios,3.8,partner,18164.0,green,0
17777597,2025-07-06,2025-11-15,178,1,10.5,0,6,20.24,2,0,1,monthly,106,ES,web,5.5,organic,,blue,0
11479093,2023-03-17,2025-12-18,1020,1,5.94,10,5,10.82,0,1,1,monthly,102,DE,android,3.8,organic,21081.0,black,0
51077261,2023-11-08,2025-05-15,784,3,32.73,0,6,10.02,0,0,1,monthly,106,DE,web,3.3,organic,33581.0,black,1
45111337,2025-02-12,2025-07-15,322,2,12.44,20,13,8.49,0,0,1,monthly,107,IT,ios,5.0,organic,,black,1
